"","Ticker","Fiscal.Year","SimFinId.x","Company.Name","Industry","Book.to.Market.Ratio","Sales.Per.Share","Return.On.Equity","Operating.Profit.Margin","Receivable.Turnover","Total.Debt.Ratio","Current.Ratio","logreturn","actual_re","Book.to.Market.Ratio.log","Sales.Per.Share.log","Return.On.Equity.log","Operating.Profit.Margin.log","Receivable.Turnover.log","Total.Debt.Ratio.log","Current.Ratio.log"
"155","CY",2011,526074,"CYPRESS SEMICONDUCTOR CORP /DE/","Semiconductors",0.126032716482888,5.32493646164959,1.33782255267166,0.126370070859844,8.45356166012606,0.508892,1.242572,0.308459773215048,0.361326746647848,-2.071213751109,1.67240077943972,0.291043331589425,0.119000135454151,2.13458785080342,0.00885269897266838,0.217183424995861
"156","CY",2012,526074,"CYPRESS SEMICONDUCTOR CORP /DE/","Semiconductors",0.109305470809857,5.15647903742312,1.75654892825439,-0.0169575424815542,7.43486534523396,0.787332,1.05752,-0.584338757165721,-0.442525634106854,-2.21360883189712,1.64025398949337,0.563351047874865,-0.016815368389211,2.00618046881791,0.252571859604896,0.0559265442890072
"157","CY",2013,526074,"CYPRESS SEMICONDUCTOR CORP /DE/","Semiconductors",0.112627487484446,4.86471950349358,1.71132665084271,-0.0592755153294691,8.71554510371442,0.769712,1.045353,-0.0198732655124929,-0.0196770938446014,-2.18366947686517,1.58200905796214,0.537268888928675,-0.0575851983434279,2.16510822477435,0.238790103100377,0.044354627418585
"158","CY",2014,526074,"CYPRESS SEMICONDUCTOR CORP /DE/","Semiconductors",0.0835858402915807,4.28978488901503,1.67414856463478,0.0299008817403794,8.94747422426126,0.728414,1.136371,0.115611482142875,0.122559652928416,-2.48188114773958,1.45623658926201,0.515304716417787,0.0294625662909939,2.1913712828784,0.205723906458693,0.12783985148889
"159","CY",2015,526074,"CYPRESS SEMICONDUCTOR CORP /DE/","Semiconductors",0.915528036710262,5.32338198095591,0.238116110053324,-0.1864088321507,21.1604153506001,0.32255,1.610103,0.0985028849108831,0.103517587939698,-0.0882542908577786,1.6721088120811,-1.43499686690747,-0.17093095631042,3.05213223584283,-0.195346007916708,0.476298152105328
"160","CY",2016,526074,"CYPRESS SEMICONDUCTOR CORP /DE/","Semiconductors",0.517805815093639,6.01870293751291,0.310307953709731,-0.316538644735501,6.56942774376913,0.511153,1.272595,-0.0152529172552689,-0.0151371807000946,-0.658154981342208,1.79487177722123,-1.17019007553362,-0.275006053671143,1.88242672729797,0.011091263899874,0.241058122844511
"161","CY",2017,526074,"CYPRESS SEMICONDUCTOR CORP /DE/","Semiconductors",0.357667444179606,6.98084876038758,0.741567964647732,0.0335484031719615,6.98952668922672,0.486128,1.218882,0.488580014818671,0.63,-1.02815165117399,1.94317050829113,-0.298988463279863,0.0329979332684081,1.94441284139614,-0.0139691153608378,0.197934045157373
"162","CY",2018,526074,"CYPRESS SEMICONDUCTOR CORP /DE/","Semiconductors",0.447188935530307,6.67379587186776,0.826364559179118,0.0661991110538521,8.39160650154903,0.426776,1.638477,-0.173815125716155,-0.159547738693467,-0.804774099105853,1.89818879428573,-0.190719247891202,0.0641000916543959,2.12723198028409,-0.076043382313808,0.493767151829036
"163","FFIV",2010,60283,"F5 NETWORKS INC","Application Software",0.0951432227522633,10.8819602956236,0.290572463031709,0.260781521408843,8.24480943789554,0.263174,2.110716,0.995378076171593,1.70574712643678,-2.35237191476294,2.38710639942848,-1.23590229134582,0.231731783771088,2.10958384330002,-0.270269226514311,0.74702722641926
"164","FFIV",2011,60283,"F5 NETWORKS INC","Application Software",0.127842331439558,14.1360545887435,0.378515807337557,0.304437965887446,10.2721257089858,0.295249,2.051192,-0.126605104270907,-0.11891846075606,-2.05695755996246,2.64872859669242,-0.971497443865572,0.265772270525589,2.32943398489704,-0.22910000581988,0.718421087580602
