"","Ticker","SimFinId","Company.Name","Sector","Industry","Fiscal.Year","Operating.Profit.Margin","Operating.Profit.Margin.out","Return.On.Capital","Return.On.Capital.t","Return.On.Capital.out","Return.On.Equity","Return.On.Equity.t","Return.On.Equity.out","Book.to.Market.Ratio","Book.to.Market.Ratio.t","Book.to.Market.Ratio.out","Receivable.Turnover","Receivable.Turnover.t","Receivable.Turnover.out","Return","Return2","Return3","Return4","Year.adj"
"1720","SSTK",623203,"Shutterstock, Inc.","Technology","Online Media",2012,0.128832185642864,FALSE,0.139671543347251,0.518843018578177,FALSE,1.09038916473861,1.02926493088465,FALSE,0.124154420910676,-1.47693645751654,FALSE,262.157650695518,5.57011075844184,TRUE,0.155555555555556,0.0555555555555556,0.0540672212702762,1.05555555555556,2011
"1721","SSTK",623203,"Shutterstock, Inc.","Technology","Online Media",2013,0.18392883680445,FALSE,0.181938771498171,0.566641553306528,FALSE,0.712353298758482,0.893096690284301,FALSE,0.0634234311987708,-1.78614438904303,FALSE,135.50920598389,4.9112916255243,TRUE,2.17140690178233,1.98105263157895,1.09227647021902,2.98105263157895,2012
"1722","SSTK",623203,"Shutterstock, Inc.","Technology","Online Media",2014,0.11902271847206,FALSE,0.202423675906954,0.587156359442007,FALSE,0.640890416134716,0.862173345689486,FALSE,0.101319384847196,-1.5823038953552,FALSE,53.9337280052623,3.99340472302818,TRUE,-0.166063239198648,0.10172853499575,0.0968803419050595,1.10172853499575,2013
"1723","SSTK",623203,"Shutterstock, Inc.","Technology","Online Media",2015,0.0964791167331924,FALSE,0.236277383220026,0.618216678506143,FALSE,0.695520939822917,0.886006150231923,FALSE,0.24567997352805,-1.05021737961534,FALSE,27.8767949642646,3.33869454393925,FALSE,-0.53440829254247,-0.6359918200409,-1.01057893918279,0.3640081799591,2014
"1724","SSTK",623203,"Shutterstock, Inc.","Technology","Online Media",2016,0.0926247731718715,FALSE,0.266489463722765,0.643516985177271,FALSE,0.798647347713257,0.927794266918607,FALSE,0.168237499879116,-1.30041316976312,FALSE,17.3663926363125,2.87197634969158,FALSE,0.503321733628599,1.07200561995083,0.728517036725037,2.07200561995083,2015
"1725","SSTK",623203,"Shutterstock, Inc.","Technology","Online Media",2017,0.0472957812715958,FALSE,0.247934541003805,0.628220848295802,FALSE,0.711925234833193,0.892917762647191,FALSE,0.207158472520755,-1.16686911562326,FALSE,14.6196499330832,2.70304884042336,FALSE,-0.102045075125209,-0.338592027141645,-0.413384423988874,0.661407972858355,2016
"1726","SSTK",623203,"Shutterstock, Inc.","Technology","Online Media",2018,0.0520689931809065,FALSE,0.292765258558638,0.664007798088063,FALSE,0.887688502687788,0.96106670444225,FALSE,0.224753272155564,-1.11189515664143,FALSE,12.4819754866619,2.54846753953534,FALSE,-0.0957348168752898,0.110886075949367,0.105157963499953,1.11088607594937,2017
"1727","SSYS",727537,"STRATASYS INC","Technology","Computer Hardware",2011,0.186061679472015,FALSE,0.132340957963962,0.509602353067438,FALSE,0.502688406719228,0.79512051057084,FALSE,0.27838842888847,-0.960843261075209,FALSE,7.77471730100729,2.08942086313277,FALSE,-0.0787640109057861,-0.107290671760586,-0.113494251384166,0.892709328239414,2010
"1728","ST",749178,"Sensata Technologies Holding plc","Technology","Computer Hardware",2011,0.169211990508745,FALSE,0.44997244429562,0.766293790447469,FALSE,1.23454114116356,1.07275823186979,FALSE,0.219423739111495,-1.1282302409464,FALSE,9.21559181820475,2.25351130889538,FALSE,-0.12806901128069,0.293304535637149,0.257200598459239,1.29330453563715,2010
"1729","ST",749178,"Sensata Technologies Holding plc","Technology","Computer Hardware",2012,0.165953466986431,FALSE,0.453417866622106,0.768244647390667,FALSE,1.12550826560549,1.04019851536108,FALSE,0.207199553104494,-1.16673717674917,FALSE,7.32106722769437,2.03164006145571,FALSE,0.207883971736705,-0.0108848314606741,-0.0109445046554937,0.989115168539326,2011
"1730","ST",749178,"Sensata Technologies Holding plc","Technology","Computer Hardware",2013,0.186295268617865,FALSE,0.503936021367273,0.795777766260163,FALSE,1.26137801028042,1.08047590202577,FALSE,0.16447592497818,-1.31431742560134,FALSE,7.67386503637927,2.07686096269993,FALSE,0.168298930239566,0.326868829337095,0.282821902941419,1.32686882933709,2012
"1731","ST",749178,"Sensata Technologies Holding plc","Technology","Computer Hardware",2014,0.163283886691153,FALSE,0.437213738596746,0.75898163384934,FALSE,1.34186716934328,1.10298559977147,FALSE,0.144350481922455,-1.3921828787007,FALSE,8.26058624105744,2.14781292529057,FALSE,0.357068876229933,0.297448165869219,0.260399386026172,1.29744816586922,2013
"1732","ST",749178,"Sensata Technologies Holding plc","Technology","Computer Hardware",2015,0.13966670487445,FALSE,0.424746353887443,0.751697697243577,FALSE,1.26492230500738,1.08148695073355,FALSE,0.211215125486868,-1.15392362351404,FALSE,6.68752978518698,1.94491633132793,FALSE,-0.125996204933586,-0.015996955299375,-0.0161262877267188,0.984003044700625,2014
